timestamp_ms,image_path,detected_label,chosen_label,score,mode
1780587446043,collected_labels\ground\1780587446043_ground.png,walls_room,ground,0.7620335221290588,manual_label
1780587450087,collected_labels\enemy\1780587450087_enemy.png,bullets_player,enemy,0.7420673370361328,manual_label
1780587451204,collected_labels\ground\1780587451204_ground.png,obstacles,ground,0.710725724697113,manual_label
1780587451846,collected_labels\ground\1780587451846_ground.png,obstacles,ground,0.7052062749862671,manual_label
1780587452801,collected_labels\ground\1780587452801_ground.png,walls_room,ground,0.7008446455001831,manual_label
1780587453541,collected_labels\ground\1780587453541_ground.png,obstacles,ground,0.7007485032081604,manual_label
1780587458662,collected_labels\ground\1780587458662_ground.png,enemy,ground,0.8102249503135681,manual_label
1780587460579,collected_labels\ground\1780587460579_ground.png,walls_room,ground,0.7994544506072998,manual_label
1780587462647,collected_labels\walls_room\1780587462647_walls_room.png,enemy,walls_room,0.756078839302063,manual_label
1780587464217,collected_labels\walls_room\1780587464217_walls_room.png,player_hit,walls_room,0.7400225400924683,manual_label
1780587465175,collected_labels\walls_room\1780587465175_walls_room.png,player_hit,walls_room,0.7271998524665833,manual_label
1780587467094,collected_labels\ground\1780587467094_ground.png,obstacles,ground,0.7179197072982788,manual_label
1780587467615,collected_labels\ground\1780587467615_ground.png,obstacles,ground,0.7110536098480225,manual_label
1780587468072,collected_labels\ground\1780587468072_ground.png,obstacles,ground,0.7058601379394531,manual_label
1780587468606,collected_labels\ground\1780587468606_ground.png,obstacles,ground,0.7028900384902954,manual_label
1780587475301,collected_labels\ground\1780587475301_ground.png,enemy,ground,0.8032465577125549,manual_label
1780587476026,collected_labels\ground\1780587476026_ground.png,walls_room,ground,0.7871899604797363,manual_label
1780587479789,collected_labels\_rejected\1780587479789_rejected.png,enemy,rejected,0.7669594883918762,rejected
1780587481459,collected_labels\player\1780587481459_player.png,player_hit,player,0.7396247982978821,manual_label
1780587494330,collected_labels\_rejected\1780587494330_rejected.png,bullets_player,rejected,0.7244547009468079,rejected
1780587495197,collected_labels\_rejected\1780587495197_rejected.png,bullets_enemy,rejected,0.72439044713974,rejected
1780587497169,collected_labels\ground\1780587497169_ground.png,obstacles,ground,0.7196325063705444,manual_label
1780587497942,collected_labels\ground\1780587497942_ground.png,obstacles,ground,0.7082153558731079,manual_label
1780587498541,collected_labels\ground\1780587498541_ground.png,obstacles,ground,0.7021870017051697,manual_label
1780587505105,collected_labels\_rejected\1780587505105_rejected.png,opened_door,rejected,0.9417600035667419,rejected
1780587506271,collected_labels\_rejected\1780587506271_rejected.png,opened_door,rejected,0.9414864182472229,rejected
1780587507122,collected_labels\_rejected\1780587507122_rejected.png,opened_door,rejected,0.938578724861145,rejected
1780587508338,collected_labels\_rejected\1780587508338_rejected.png,walls_room,rejected,0.7372611165046692,rejected
1780587511196,collected_labels\_rejected\1780587511196_rejected.png,player_hit,rejected,0.8430783748626709,rejected
1780587512520,collected_labels\ground\1780587512520_ground.png,walls_room,ground,0.7809051275253296,manual_label
1780587514458,collected_labels\bullets_player\1780587514458_bullets_player.png,bullets_player,bullets_player,0.7484036087989807,manual_label
1780587515392,collected_labels\bullets_player\1780587515392_bullets_player.png,bullets_player,bullets_player,0.7458649277687073,manual_label
1780587516793,collected_labels\bullets_player\1780587516793_bullets_player.png,bullets_enemy,bullets_player,0.7443451881408691,manual_label
1780587521239,collected_labels\close_door\1780587521239_close_door.png,enemy,close_door,0.720547080039978,manual_label
1780587522559,collected_labels\ground\1780587522559_ground.png,obstacles,ground,0.7112005949020386,manual_label
1780587523074,collected_labels\ground\1780587523074_ground.png,obstacles,ground,0.702562153339386,manual_label
1780587523559,collected_labels\ground\1780587523559_ground.png,obstacles,ground,0.7005369067192078,manual_label
1780587526428,collected_labels\ground\1780587526428_ground.png,enemy,ground,0.7290043830871582,manual_label
1780587527923,collected_labels\ground\1780587527923_ground.png,walls_room,ground,0.7225654125213623,manual_label
1780587528818,collected_labels\ground\1780587528818_ground.png,obstacles,ground,0.705643892288208,manual_label
1780587529757,collected_labels\ground\1780587529757_ground.png,walls_room,ground,0.7015828490257263,manual_label
1780587530561,collected_labels\ground\1780587530561_ground.png,obstacles,ground,0.700484573841095,manual_label
1780587535063,collected_labels\walls_room\1780587535063_walls_room.png,walls_room,walls_room,0.7909853458404541,manual_label
1780587537585,collected_labels\ground\1780587537585_ground.png,bullets_enemy,ground,0.7281004786491394,manual_label
1780587538396,collected_labels\ground\1780587538396_ground.png,obstacles,ground,0.7092838883399963,manual_label
1780587538942,collected_labels\ground\1780587538942_ground.png,obstacles,ground,0.7081784605979919,manual_label
1780587543245,collected_labels\walls_room\1780587543245_walls_room.png,walls_room,walls_room,0.7946234941482544,manual_label
1780587546445,collected_labels\bullets_player\1780587546445_bullets_player.png,bullets_player,bullets_player,0.7699684500694275,manual_label
1780587547318,collected_labels\bullets_player\1780587547318_bullets_player.png,bullets_player,bullets_player,0.7588135004043579,manual_label
1780587548525,collected_labels\bullets_player\1780587548525_bullets_player.png,bullets_player,bullets_player,0.7464450597763062,manual_label
1780587550258,collected_labels\ground\1780587550258_ground.png,bullets_player,ground,0.7425175905227661,manual_label
1780587550904,collected_labels\ground\1780587550904_ground.png,bullets_enemy,ground,0.7404044270515442,manual_label
1780587551608,collected_labels\ground\1780587551608_ground.png,bullets_enemy,ground,0.7402616739273071,manual_label
1780587554134,collected_labels\bullets_player\1780587554134_bullets_player.png,player_hit,bullets_player,0.7371787428855896,manual_label
1780587555410,collected_labels\bullets_player\1780587555410_bullets_player.png,player_hit,bullets_player,0.7362267374992371,manual_label
1780587556054,collected_labels\bullets_player\1780587556054_bullets_player.png,player_hit,bullets_player,0.7320029139518738,manual_label
1780587556693,collected_labels\bullets_player\1780587556693_bullets_player.png,bullets_player,bullets_player,0.7287442088127136,manual_label
1780587557272,collected_labels\bullets_player\1780587557272_bullets_player.png,bullets_player,bullets_player,0.7229032516479492,manual_label
1780587558523,collected_labels\bullets_player\1780587558523_bullets_player.png,bullets_enemy,bullets_player,0.7178563475608826,manual_label
1780587560695,collected_labels\ground\1780587560695_ground.png,bullets_player,ground,0.7116971015930176,manual_label
1780587562630,collected_labels\ground\1780587562630_ground.png,obstacles,ground,0.7074956297874451,manual_label
1780587563911,collected_labels\_rejected\1780587563911_rejected.png,bullets_enemy,rejected,0.7006711959838867,rejected
1780587570268,collected_labels\ground\1780587570268_ground.png,walls_room,ground,0.7875550985336304,manual_label
1780587571846,collected_labels\walls_room\1780587571846_walls_room.png,enemy,walls_room,0.7780172228813171,manual_label
1780587572932,collected_labels\ground\1780587572932_ground.png,obstacles,ground,0.7259656190872192,manual_label
1780587574000,collected_labels\ground\1780587574000_ground.png,obstacles,ground,0.7037659883499146,manual_label
1780587578255,collected_labels\walls_room\1780587578255_walls_room.png,walls_room,walls_room,0.7598397731781006,manual_label
1780587580019,collected_labels\ground\1780587580019_ground.png,player_hit,ground,0.720171332359314,manual_label
1780587580569,collected_labels\ground\1780587580569_ground.png,obstacles,ground,0.7087202072143555,manual_label
1780587581099,collected_labels\ground\1780587581099_ground.png,obstacles,ground,0.7061261534690857,manual_label
1780587581616,collected_labels\ground\1780587581616_ground.png,obstacles,ground,0.7023385763168335,manual_label
1780587585833,collected_labels\bullets_player\1780587585833_bullets_player.png,bullets_player,bullets_player,0.783129096031189,manual_label
1780587586617,collected_labels\bullets_player\1780587586617_bullets_player.png,bullets_enemy,bullets_player,0.7602366805076599,manual_label
1780587588594,collected_labels\close_door\1780587588594_close_door.png,enemy,close_door,0.7365372776985168,manual_label
1780587590708,collected_labels\walls_room\1780587590708_walls_room.png,walls_room,walls_room,0.7333150506019592,manual_label
1780587592273,collected_labels\ground\1780587592273_ground.png,opened_door,ground,0.7100080251693726,manual_label
1780587593185,collected_labels\ground\1780587593185_ground.png,obstacles,ground,0.707804262638092,manual_label
1780587593826,collected_labels\ground\1780587593826_ground.png,obstacles,ground,0.7015711665153503,manual_label
1780587596704,collected_labels\ground\1780587596704_ground.png,walls_room,ground,0.8049103021621704,manual_label
1780587598112,collected_labels\bullets_player\1780587598112_bullets_player.png,bullets_player,bullets_player,0.7720366716384888,manual_label
1780587598781,collected_labels\bullets_player\1780587598781_bullets_player.png,bullets_player,bullets_player,0.7686416506767273,manual_label
1780587599576,collected_labels\bullets_player\1780587599576_bullets_player.png,bullets_enemy,bullets_player,0.7569875121116638,manual_label
1780587601168,collected_labels\player\1780587601168_player.png,player_hit,player,0.7381459474563599,manual_label
1780587603168,collected_labels\ground\1780587603168_ground.png,obstacles,ground,0.7305428385734558,manual_label
1780587603813,collected_labels\ground\1780587603813_ground.png,obstacles,ground,0.7253125309944153,manual_label
1780587605203,collected_labels\ground\1780587605203_ground.png,close_door,ground,0.7050303816795349,manual_label
1780587606069,collected_labels\ground\1780587606069_ground.png,close_door,ground,0.7028226852416992,manual_label
1780587608977,collected_labels\ground\1780587608977_ground.png,walls_room,ground,0.7841697335243225,manual_label
1780587610385,collected_labels\bullets_player\1780587610385_bullets_player.png,bullets_player,bullets_player,0.7830544710159302,manual_label
1780587611139,collected_labels\bullets_player\1780587611139_bullets_player.png,bullets_player,bullets_player,0.7825178503990173,manual_label
1780587611721,collected_labels\bullets_player\1780587611721_bullets_player.png,bullets_player,bullets_player,0.7740827202796936,manual_label
1780587612667,collected_labels\bullets_player\1780587612667_bullets_player.png,bullets_enemy,bullets_player,0.7558223009109497,manual_label
1780587613326,collected_labels\bullets_player\1780587613326_bullets_player.png,bullets_enemy,bullets_player,0.7463823556900024,manual_label
1780587614536,collected_labels\bullets_player\1780587614536_bullets_player.png,bullets_enemy,bullets_player,0.743811845779419,manual_label
1780587616408,collected_labels\close_door\1780587616408_close_door.png,enemy,close_door,0.7216377258300781,manual_label
1780587617785,collected_labels\ground\1780587617785_ground.png,obstacles,ground,0.7196603417396545,manual_label
